toponym,date,category_id,area_percentage,category,color
Banikoara,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_01_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_02_01,n007,2.98507462686567,A Extremely Wet,#2F5597FF
Tansarga,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_02_01,n007,1.38888888888889,A Extremely Wet,#2F5597FF
Tamou,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_02_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_02_01,n007,11.2244897959184,A Extremely Wet,#2F5597FF
Kouandé,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_03_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_04_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_07_01,n007,1.36986301369863,A Extremely Wet,#2F5597FF
Diapaga,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_07_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_07_01,n007,3.57142857142857,A Extremely Wet,#2F5597FF
Kouandé,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_08_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_09_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_09_01,n007,10.8108108108108,A Extremely Wet,#2F5597FF
Falmey,2002_09_01,n007,20,A Extremely Wet,#2F5597FF
Karimama,2002_09_01,n007,0.510204081632653,A Extremely Wet,#2F5597FF
Kouandé,2002_10_01,n007,2.80373831775701,A Extremely Wet,#2F5597FF
Péhunco,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_10_01,n007,29.1338582677165,A Extremely Wet,#2F5597FF
Banikoara,2002_10_01,n007,0.684931506849315,A Extremely Wet,#2F5597FF
Diapaga,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_10_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_11_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2002_12_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_01_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_02_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_02_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_02_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_02_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_02_01,n007,52.9850746268657,A Extremely Wet,#2F5597FF
Tansarga,2003_02_01,n007,23.5294117647059,A Extremely Wet,#2F5597FF
Bottou,2003_02_01,n007,96.7213114754098,A Extremely Wet,#2F5597FF
Parc W,2003_02_01,n007,6.94444444444444,A Extremely Wet,#2F5597FF
Tamou,2003_02_01,n007,28.2828282828283,A Extremely Wet,#2F5597FF
Kirtachi,2003_02_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_02_01,n007,12.5,A Extremely Wet,#2F5597FF
Karimama,2003_02_01,n007,1.02040816326531,A Extremely Wet,#2F5597FF
Kouandé,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_03_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_04_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_06_01,n007,22.2222222222222,A Extremely Wet,#2F5597FF
Kirtachi,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_07_01,n007,19.8630136986301,A Extremely Wet,#2F5597FF
Diapaga,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_07_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_07_01,n007,10.7142857142857,A Extremely Wet,#2F5597FF
Kouandé,2003_08_01,n007,47.6635514018692,A Extremely Wet,#2F5597FF
Péhunco,2003_08_01,n007,28.5714285714286,A Extremely Wet,#2F5597FF
Kérou,2003_08_01,n007,8.66141732283465,A Extremely Wet,#2F5597FF
Banikoara,2003_08_01,n007,35.6164383561644,A Extremely Wet,#2F5597FF
Diapaga,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_08_01,n007,20,A Extremely Wet,#2F5597FF
Karimama,2003_08_01,n007,49.4897959183673,A Extremely Wet,#2F5597FF
Kouandé,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_09_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_10_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_11_01,n007,45.7943925233645,A Extremely Wet,#2F5597FF
Péhunco,2003_11_01,n007,22.8571428571429,A Extremely Wet,#2F5597FF
Kérou,2003_11_01,n007,2.36220472440945,A Extremely Wet,#2F5597FF
Banikoara,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_11_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2003_12_01,n007,2.05479452054794,A Extremely Wet,#2F5597FF
Diapaga,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2003_12_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_01_01,n007,57.0093457943925,A Extremely Wet,#2F5597FF
Péhunco,2004_01_01,n007,100,A Extremely Wet,#2F5597FF
Kérou,2004_01_01,n007,52.755905511811,A Extremely Wet,#2F5597FF
Banikoara,2004_01_01,n007,10.958904109589,A Extremely Wet,#2F5597FF
Diapaga,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_01_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_01_01,n007,5.15463917525773,A Extremely Wet,#2F5597FF
Kouandé,2004_02_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_02_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_02_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_02_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_02_01,n007,12.6865671641791,A Extremely Wet,#2F5597FF
Tansarga,2004_02_01,n007,29.4117647058824,A Extremely Wet,#2F5597FF
Bottou,2004_02_01,n007,36.0655737704918,A Extremely Wet,#2F5597FF
Parc W,2004_02_01,n007,6.94444444444444,A Extremely Wet,#2F5597FF
Tamou,2004_02_01,n007,20.2020202020202,A Extremely Wet,#2F5597FF
Kirtachi,2004_02_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_02_01,n007,12.5,A Extremely Wet,#2F5597FF
Karimama,2004_02_01,n007,3.06122448979592,A Extremely Wet,#2F5597FF
Kouandé,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_03_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_04_01,n007,87.8504672897196,A Extremely Wet,#2F5597FF
Péhunco,2004_04_01,n007,91.4285714285714,A Extremely Wet,#2F5597FF
Kérou,2004_04_01,n007,81.1023622047244,A Extremely Wet,#2F5597FF
Banikoara,2004_04_01,n007,73.972602739726,A Extremely Wet,#2F5597FF
Diapaga,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Tansarga,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Bottou,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Parc W,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Tamou,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Kirtachi,2004_04_01,n007,100,A Extremely Wet,#2F5597FF
Falmey,2004_04_01,n007,95,A Extremely Wet,#2F5597FF
Karimama,2004_04_01,n007,62.7551020408163,A Extremely Wet,#2F5597FF
Kouandé,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_05_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_06_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_07_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_08_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Banikoara,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Diapaga,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Tansarga,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Bottou,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Parc W,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Tamou,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Kirtachi,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Falmey,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Karimama,2004_09_01,n007,0,A Extremely Wet,#2F5597FF
Kouandé,2004_10_01,n007,0,A Extremely Wet,#2F5597FF
Péhunco,2004_10_01,n007,0,A Extremely Wet,#2F5597FF
Kérou,2004_10_01,n007,0,A Extremely Wet,#2F5597FF
